_id,title,url,pub_date,price,area
ObjectId(585b8bc22514972b6c5cf370),【15图】迎元旦大降价T440T430T420T410T400T60-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2458665723x.htm,12-09,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bc32514972708f213e2),【8图】新到一批外星人游戏本880970980显卡-北京二手戴尔二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2465453919x.htm,12-14,6600,"["" 北京"",""海淀""]"
ObjectId(585b8bc42514971b044baead),【15图】迎元旦大降价T440T430T420T410T400T60-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2563595879x.htm,12-19,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bc42514971a24fafb40),【6图】9成新联想电脑-北京二手联想二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2444985870x.htm,11-29,700,"["" 北京"",""朝阳"",""安贞""]"
ObjectId(585b8bc42514972b6c5cf371),【15图】迎元旦大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2458663089x.htm,12-09,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bc52514971b044baeae),【15图】迎元旦大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2480694343x.htm,12-19,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bc62514971a24fafb41),【2图】北京无线固话办公使用 电信无线座机 无线电话双号-北京二手其他品牌平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2443080375x.htm,11-28,350,"["" 北京"",""崇文"",""沙子口""]"
ObjectId(585b8bc62514972708f213e3),【6图】上门自取iPadAir/pro系列平板电脑-北京二手iPad平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2556246290x.htm,12-14,23658,"["" 北京"",""东城""]"
ObjectId(585b8bc62514972b6c5cf372),【图】自家全新的戴尔原装笔记本电源19.5伏的-北京二手电源适配器-赶集网,http://bj.ganji.com/ershoubijibendiannao/2454202233x.htm,12-06,80,"["" 北京"",""大兴""]"
ObjectId(585b8bc72514971a24fafb42),【2图】北京天翼无线商话 无线电话靓号 电信大灵通座机送-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2452075951x.htm,11-29,350,"["" 北京"",""丰台"",""岳各庄""]"
ObjectId(585b8bc82514972708f213e4),【北京电信无线座机办理 大灵通 无线电话010固话办理】-北京二手其他品牌平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2474415016x.htm,12-14,350,"["" 北京"",""延庆"",""康庄""]"
ObjectId(585b8bc82514971b044baeaf),【15图】迎元旦大降价苹果Pro+Air笔记本原装正品苹果全系列-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2472551121x.htm,12-19,4688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bc82514972b6c5cf373),【图】海淀区苹果md103 md104笔记本 苹果一体机-北京二手iPad平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2484409523x.htm,12-09,32230,"["" 北京"",""丰台"",""右安门""]"
ObjectId(585b8bc82514971a24fafb43),【7图】个人自用联想笔记本电脑低价出手了-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2446185900x.htm,11-30,400,"["" 北京"",""昌平"",""立水桥""]"
ObjectId(585b8bca2514972708f213e5),【图】北京地区上门自取 苹果笔记本一体机 三星-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2473309342x.htm,12-14,5678,"["" 北京"",""海淀""]"
ObjectId(585b8bcb2514971b044baeb0),【7图】转让一台13寸macbook air 定制机-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2480951122x.htm,12-19,5500,"["" 北京"",""朝阳"",""朝阳公园""]"
ObjectId(585b8bcb2514972708f213e6),【转让延庆一般纳税人商贸科技公司十万元版】-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2557016402x.htm,12-14,123,"["" 北京"",""丰台""]"
ObjectId(585b8bcb2514972b6c5cf374),【15图】双十二大降价苹果Pro+Air笔记本原装正品苹果全系列-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2462425165x.htm,12-06,4688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bcb2514971a24fafb44),【转顺义海淀一般纳税人商贸公司十万元版】-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2471324987x.htm,11-30,12,"["" 北京"",""海淀""]"
ObjectId(585b8bcb2514971b044baeb1),"【图】刚买来的被骗子骗了,给钱就卖!-北京二手联想二手笔记本-赶集网",http://bj.ganji.com/ershoubijibendiannao/2481446932x.htm,12-19,500,"["" 北京"",""通州"",""马驹桥""]"
ObjectId(585b8bcc2514971a24fafb45),【4图】个人自用三星笔记本电脑-北京二手三星笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2454337843x.htm,11-30,350,"["" 北京"",""昌平"",""立水桥""]"
ObjectId(585b8bcc2514972b6c5cf375),【15图】双十二大降价X1cX240X230X220X201X200-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2479858454x.htm,12-06,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bcc2514971b044baeb2),【2图】电信3G无线网卡300小时无限流量-北京二手二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2481123763x.htm,12-19,1000,"["" 北京"",""丰台"",""七里庄""]"
ObjectId(585b8bcc2514972708f213e7),"【图】眼部按摩仪,全新,158元-北京二手平板电脑_iPad-赶集网",http://bj.ganji.com/ershoubijibendiannao/2465364637x.htm,12-08,158,"["" 北京"",""海淀"",""中关村""]"
ObjectId(585b8bcc2514971a24fafb46),【15图】双十二大降价IBM X240X230X220X201全系列-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2452336087x.htm,11-29,4688,"["" 北京"",""朝阳""]"
ObjectId(585b8bcc2514972b6c5cf376),【15图】双十二大降价T440T430T420T410T400T60-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2479856036x.htm,12-06,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bcc2514971b044baeb3),【全新平板电脑】-北京二手平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2482234339x.htm,12-20,1000,"["" 北京"",""顺义"",""天竺""]"
ObjectId(585b8bcd2514971a24fafb47),【15图】双十二大降价原装正品15年老店诚信经营苹果PRO+AIR小白-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2469742118x.htm,11-29,4688,"["" 北京"",""朝阳""]"
ObjectId(585b8bcd2514972708f213e8),【7图】个人转让一台联想thinkpad X240s 12寸商务超极-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2558882930x.htm,12-15,2000,"["" 北京"",""怀柔"",""怀柔城区""]"
ObjectId(585b8bcd2514972b6c5cf377),【15图】双十二大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2454264795x.htm,12-06,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bcd2514971b044baeb4),【4图】全新9.7寸平板电脑 进口屏幕 四核 1+16G 安桌5.1-北京二手其他品牌平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2471609289x.htm,12-18,470,"["" 北京"",""东城"",""王府井""]"
ObjectId(585b8bcd2514971a24fafb48),【15图】双十二大降价IBM X240X230X220X201全系列-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2444152578x.htm,11-29,4688,"["" 北京"",""朝阳""]"
ObjectId(585b8bcd2514971b044baeb5),"【求购联想报废二手笔记本一台,能开机就行】-北京二手联想ThinkPad笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2481969322x.htm,12-20,200,"["" 北京"",""""]"
ObjectId(585b8bcd2514972b6c5cf378),【15图】双十二大降价IBM X240X230X220X201全系列-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2454235350x.htm,12-06,4688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bcd2514972708f213e9),【13图】绝对个人出朋友赠送全新索尼sony新款超薄酷睿i5的-北京二手索尼笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2475188176x.htm,12-15,2600,"["" 北京"",""昌平"",""立水桥""]"
ObjectId(585b8bce2514971a24fafb49),【转海淀顺义一般纳税人商贸公司十万元版】-北京二手惠普笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2452193032x.htm,11-29,12,"["" 北京"",""朝阳"",""建外大街""]"
ObjectId(585b8bce2514972b6c5cf379),【15图】双十二大降价W540W530W520W510全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2462376970x.htm,12-06,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bce2514971b044baeb6),【图】Ipad 6128G 国行的 全新开封激活了便宜转-北京二手iPad平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2471687967x.htm,12-18,3100,"["" 北京"",""朝阳"",""大望路""]"
ObjectId(585b8bce2514971a24fafb4a),【金属的玫瑰花】-北京二手二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2454623629x.htm,11-30,100,"["" 北京"",""东城""]"
ObjectId(585b8bcf2514972b6c5cf37a),【15图】双十二大降价原装正品15年老店诚信经营苹果PRO+AIR小白-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2454224589x.htm,12-06,4688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bcf2514972708f213ea),【6图】小米笔记本13.3 独立显卡-北京二手二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2466876105x.htm,12-15,4700,"["" 北京"",""朝阳""]"
ObjectId(585b8bcf2514971a24fafb4b),【5图】微软平板surfacert收购-北京二手其他品牌平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2451072409x.htm,11-28,9999,"["" 北京"",""""]"
ObjectId(585b8bd02514971b044baeb7),【图】自家全新的戴尔原装笔记本电源19.5伏的-北京二手电源适配器-赶集网,http://bj.ganji.com/ershoubijibendiannao/2479675816x.htm,12-18,80,"["" 北京"",""大兴""]"
ObjectId(585b8bd02514972708f213eb),【4图】三星笔记本电脑-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2476137940x.htm,12-16,1300,"["" 北京"",""通州""]"
ObjectId(585b8bd02514972b6c5cf37b),【15图】双十二大降价全系列IBMT440T430T420T410-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2454221190x.htm,12-06,4688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bd02514971a24fafb4c),【15图】双十一大降价IBM X240X230X220X201全系列-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2450866303x.htm,11-28,4688,"["" 北京"",""朝阳""]"
ObjectId(585b8bd12514972b6c5cf37c),【8图】店面出售二手外星人M17X游戏笔记本。-北京二手戴尔二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2454503721x.htm,12-06,6800,"["" 北京"",""海淀"",""中关村""]"
ObjectId(585b8bd12514972708f213ec),【4图】联想12寸K27二手笔记本电脑超薄便携上网商务游戏本-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2475373201x.htm,12-15,1199,"["" 北京"",""朝阳"",""亚运村""]"
ObjectId(585b8bd22514971a24fafb4d),【15图】双十一大降价W540W530W520W510全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2442711300x.htm,11-28,4288,"["" 北京"",""朝阳""]"
ObjectId(585b8bd22514972b6c5cf37d),【6图】店面出售二手雷神游戏笔记本。-北京二手二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2480066171x.htm,12-06,2888,"["" 北京"",""海淀"",""中关村""]"
ObjectId(585b8bd22514971b044baeb8),【5图】长城笔记本成色新-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2355786189x.htm,12-19,200,"["" 北京"",""顺义""]"
ObjectId(585b8bd22514972b6c5cf37e),【图】当面办驾驶證行驶證房产證结婚證离婚證毕業证工程师證電工證件-北京二手二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2454373887x.htm,12-06,1200,"["" 北京"",""燕郊""]"
ObjectId(585b8bd32514971b044baeb9),【5图】急转爱本macbookpro-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2479271206x.htm,12-18,5000,"["" 北京"",""燕郊"",""燕顺路""]"
ObjectId(585b8bd32514972708f213ed),【15图】迎元旦大降价X1cX240X230X220X201X200-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2466966033x.htm,12-15,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bd42514971a24fafb4e),【15图】双十一大降价原装正品15年老店诚信经营苹果PRO+AIR小白-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2442707541x.htm,11-28,4688,"["" 北京"",""朝阳""]"
ObjectId(585b8bd42514971b044baeba),【10图】苹果mc516-北京二手二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2471471922x.htm,12-18,1600,"["" 北京"",""北京周边""]"
ObjectId(585b8bd52514972708f213ee),【15图】迎元旦大降价T440T430T420T410T400T60-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2475105364x.htm,12-15,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bd52514972b6c5cf37f),【北京无线电话靓号 无线座机安装 电信大灵通固话靓号办理安装】-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2467625317x.htm,12-09,350,"["" 北京"",""宣武""]"
ObjectId(585b8bd62514972708f213ef),【15图】迎元旦大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2475095692x.htm,12-15,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bd62514972b6c5cf380),【3图】赛钛客X52几乎全新-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2463256783x.htm,12-06,650,"["" 北京"",""海淀"",""中关村""]"
ObjectId(585b8bd62514971b044baebb),"【15图】一一友联12年老店出售多款靓本,价格680元起-北京二手苹果笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2218492453x.htm,12-11,8888,"["" 北京"",""朝阳""]"
ObjectId(585b8bd62514971a24fafb4f),【2图】年底广告公司设计用一批高配笔记本性能稳定速度快转急急-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2340658126x.htm,12-22,300,"["" 北京"",""丰台"",""草桥""]"
ObjectId(585b8bd72514972b6c5cf381),【转海淀丰台一般纳税人商贸公司十万元版】-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2459156073x.htm,12-09,12,"["" 北京"",""朝阳"",""劲松""]"
ObjectId(585b8bd82514971b044baebc),【图】刚刚买的平板电脑-北京二手平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2562665942x.htm,12-18,1800,"["" 北京"",""海淀"",""清河""]"
ObjectId(585b8bd92514972708f213f0),【15图】迎元旦大降价苹果Pro+Air笔记本原装正品苹果全系列-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2475090007x.htm,12-15,4688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bd92514971a24fafb50),【15图】双十一大降价苹果Pro+Air笔记本原装正品苹果全系列-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2450829148x.htm,11-28,4688,"["" 北京"",""朝阳""]"
ObjectId(585b8bd92514972b6c5cf382),【转海淀一般纳税人商贸公司】-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2480087402x.htm,12-06,88,"["" 北京"",""朝阳""]"
ObjectId(585b8bd92514971b044baebd),【九九九九新个人iPad mini 4转让】-北京二手iPad二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2563058204x.htm,12-19,2200,"["" 北京"",""朝阳"",""望京""]"
ObjectId(585b8bda2514972b6c5cf383),【图】全新薄型DVD刻录光驱 - 10元-北京二手其他笔记本配件-赶集网,http://bj.ganji.com/ershoubijibendiannao/2452877496x.htm,12-05,10,"["" 北京"",""海淀"",""上地""]"
ObjectId(585b8bda2514971a24fafb51),【15图】双十一大降价X1cX240X230X220X201X200-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2450826943x.htm,11-28,3688,"["" 北京"",""朝阳""]"
ObjectId(585b8bda2514972b6c5cf384),【转让海淀 通州丰台一般纳税人商贸公司十万元版】-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2459164671x.htm,12-09,123,"["" 北京"",""朝阳"",""劲松""]"
ObjectId(585b8bda2514971b044baebe),【15图】迎元旦大降价X1cX240X230X220X201X200-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2478165139x.htm,12-17,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bdb2514972708f213f1),【15图】迎元旦大降价IBM X240X230X220X201全系列-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2466891981x.htm,12-15,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8bdb2514972b6c5cf385),【笔记本电脑海尔】-北京二手海尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2466477571x.htm,12-09,200,"["" 北京"",""崇文"",""沙子口""]"
ObjectId(585b8bdb2514971a24fafb52),【15图】双十一大降价T440T430T420T410T400T60-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2442670131x.htm,11-28,3688,"["" 北京"",""朝阳""]"
